VER,EXP,EAST,XGEO,RISK,event_horizon_distance,predicted_event_horizon_distance
400,1000,13000,17000,35,30.26,7.192637444
400,1000,13000,17000,40,32.71,7.03021431
400,1000,13000,17000,45,37.18,6.556282043
400,1000,13000,17000,50,40.2,6.21356535
400,1000,13000,17000,55,48.11,5.620043755
400,1000,13000,17000,60,54.12,4.617756367
400,1000,13000,17000,65,52.1,4.291417599
400,1000,13000,17000,70,56.16,3.794610739
400,1000,13000,17000,75,62.59,3.296495914
400,1000,13000,17000,80,68.75,2.74858284
400,1000,17000,1000,15,20.92,6.329198837
400,1000,17000,1000,20,20.15,5.350709438
400,1000,17000,1000,25,21.48,4.728300095
400,1000,17000,1000,30,23.41,4.329401016
400,1000,17000,1000,35,28.09,3.550362349
400,1000,17000,1000,40,32.17,3.077409029
400,1000,17000,1000,45,35.44,2.501579523
400,1000,17000,1000,50,37.54,1.967216969
400,1000,17000,1000,55,46.49,1.664587855
400,1000,17000,1000,60,47.64,1.4956249
400,1000,17000,1000,65,58.39,1.392696857
400,1000,17000,1000,70,57.93,0.992831588
400,1000,17000,1000,75,63.12,1.147173762
400,1000,17000,1000,80,61.16,0.830484033
400,1000,17000,5000,15,20.43,9.051298141
400,1000,17000,5000,20,20.41,8.325864792
400,1000,17000,5000,25,27.98,7.90271616
400,1000,17000,5000,30,28.74,7.423300266
400,1000,17000,5000,35,31.44,7.073010445
400,1000,17000,5000,40,34.9,6.910087109
400,1000,17000,5000,45,36.09,6.367329121
400,1000,17000,5000,50,38.51,6.215394497
400,1000,17000,5000,55,51.16,5.654328346
400,1000,17000,5000,60,50.28,4.594456196
400,1000,17000,5000,65,57.47,4.298180103
400,1000,17000,5000,70,57.01,3.657625914
400,1000,17000,5000,75,57.49,3.063332796
400,1000,17000,5000,80,66.79,2.797199011
400,1000,17000,9000,15,12.89,9.150253296
400,1000,17000,9000,20,17.59,8.35056591
400,1000,17000,9000,25,25.48,7.93994379
400,1000,17000,9000,30,26.64,7.466397762
400,1000,17000,9000,35,37.29,7.11496067
400,1000,17000,9000,40,32.28,7.029716015
400,1000,17000,9000,45,42.49,6.513680935
400,1000,17000,9000,50,44.66,6.271016598
400,1000,17000,9000,55,50.26,5.734460354
400,1000,17000,9000,60,48.36,4.767211437
400,1000,17000,9000,65,55.08,4.520206928
400,1000,17000,9000,70,58.11,3.90629077
400,1000,17000,9000,75,61.78,3.3650105
400,1000,17000,9000,80,69.7,2.893233299
400,1000,17000,13000,15,22.85,9.159270287
400,1000,17000,13000,20,19.75,8.425623894
400,1000,17000,13000,25,26.66,7.944245815
400,1000,17000,13000,30,30.3,7.594762325
400,1000,17000,13000,35,35.35,7.190788269
400,1000,17000,13000,40,41.18,7.054160118
400,1000,17000,13000,45,37.53,6.582996845
400,1000,17000,13000,50,41.31,6.217717171
400,1000,17000,13000,55,49.55,5.647595406
400,1000,17000,13000,60,48.27,4.638724327
400,1000,17000,13000,65,52.19,4.304913998
400,1000,17000,13000,70,54.95,3.816228867
400,1000,17000,13000,75,57.98,3.310149431
400,1000,17000,13000,80,66.21,2.768953562
400,1000,17000,17000,15,19.49,9.086648941
400,1000,17000,17000,20,20.21,8.443631172
400,1000,17000,17000,25,23.36,7.954464436
400,1000,17000,17000,30,31.87,7.607299805
400,1000,17000,17000,35,35.58,7.189902306
400,1000,17000,17000,40,36.84,7.0405159
400,1000,17000,17000,45,42.92,6.569279671
400,1000,17000,17000,50,49.04,6.222421646
400,1000,17000,17000,55,51.43,5.652859211
400,1000,17000,17000,60,53.55,4.641158581
400,1000,17000,17000,65,57.66,4.296628952
400,1000,17000,17000,70,64.14,3.795818806
400,1000,17000,17000,75,62.8,3.32002449
400,1000,17000,17000,80,67.75,2.770679474
400,2000,1000,1000,15,14.78,12.56674099
400,2000,1000,1000,20,21.13,12.22752666
400,2000,1000,1000,25,24.07,11.9400816
400,2000,1000,1000,30,20.26,11.61592865
400,2000,1000,1000,35,24.96,10.82344532
400,2000,1000,1000,40,30.13,10.59077835
400,2000,1000,1000,45,38.29,10.09706783
400,2000,1000,1000,50,40.24,9.630151749
400,2000,1000,1000,55,41.19,9.303180695
400,2000,1000,1000,60,43.29,8.553290367
400,2000,1000,1000,65,52.69,8.369804382
400,2000,1000,1000,70,56.55,7.287059307
400,2000,1000,1000,75,62.73,6.547882557
400,2000,1000,1000,80,62.05,5.38890028
400,2000,1000,5000,15,13.84,13.04655552
400,2000,1000,5000,20,13.45,12.58914089
400,2000,1000,5000,25,16.8,12.22458363
400,2000,1000,5000,30,24.47,11.86344147
400,2000,1000,5000,35,27.12,11.48029041
400,2000,1000,5000,40,30.15,11.31406307
400,2000,1000,5000,45,32.31,10.98455524
400,2000,1000,5000,50,44.77,10.59618759
400,2000,1000,5000,55,47.26,10.31716156
400,2000,1000,5000,60,48.4,9.772809982
400,2000,1000,5000,65,55.91,9.476834297
400,2000,1000,5000,70,60.15,9.094874382
400,2000,1000,5000,75,60.62,8.652215958
400,2000,1000,5000,80,60.35,7.788066864
400,2000,1000,9000,15,9.9,12.88052654
400,2000,1000,9000,20,20.81,12.52672958
400,2000,1000,9000,25,21.71,12.20438099
400,2000,1000,9000,30,27.27,12.00340748
400,2000,1000,9000,35,33.66,11.68229485
400,2000,1000,9000,40,30.06,11.48291206
400,2000,1000,9000,45,37.85,10.95459652
400,2000,1000,9000,50,42.1,10.51627541
400,2000,1000,9000,55,44.42,10.25207996
400,2000,1000,9000,60,44.16,9.779021263
400,2000,1000,9000,65,50.48,9.491494179
400,2000,1000,9000,70,54.08,9.130402565
400,2000,1000,9000,75,61.2,8.675459862
400,2000,1000,9000,80,66.83,7.616163254
400,2000,1000,13000,15,13.4,12.95444775
400,2000,1000,13000,20,20.79,12.65238762
400,2000,1000,13000,25,20.48,12.25308323
400,2000,1000,13000,30,30.8,11.98895645
400,2000,1000,13000,35,33.24,11.73435974
400,2000,1000,13000,40,34.35,11.52456284
400,2000,1000,13000,45,37.15,11.03524876
400,2000,1000,13000,50,39.5,10.5387888
400,2000,1000,13000,55,43.33,10.16884995
400,2000,1000,13000,60,53.55,9.741639137
400,2000,1000,13000,65,51.64,9.369744301
400,2000,1000,13000,70,56.5,9.144089699
400,2000,1000,13000,75,64.98,8.737490654
400,2000,1000,13000,80,65.43,7.471381187
400,2000,1000,17000,15,16.13,12.93116188
400,2000,1000,17000,20,18.58,12.65244675
400,2000,1000,17000,25,20.08,12.23688316
400,2000,1000,17000,30,25.57,11.99655724
400,2000,1000,17000,35,33.26,11.74507236
400,2000,1000,17000,40,35.7,11.52622032
400,2000,1000,17000,45,40.8,11.03008366
400,2000,1000,17000,50,38.99,10.53533745
400,2000,1000,17000,55,46.19,10.16610432
400,2000,1000,17000,60,53.73,9.739985466
400,2000,1000,17000,65,52.58,9.369127274
400,2000,1000,17000,70,58.93,9.130840302
400,2000,1000,17000,75,56.91,8.741463661
400,2000,1000,17000,80,69.18,7.463527203
400,2000,5000,1000,15,15.19,12.62424374
400,2000,5000,1000,20,15.24,12.12423801
400,2000,5000,1000,25,18.18,11.84532356
400,2000,5000,1000,30,25.86,11.5576334
400,2000,5000,1000,35,29.62,10.90057278
400,2000,5000,1000,40,28.78,10.64608574
400,2000,5000,1000,45,41.52,10.04770851
400,2000,5000,1000,50,44.48,9.504971504
400,2000,5000,1000,55,43.71,9.11279583
400,2000,5000,1000,60,44.02,8.457219124
400,2000,5000,1000,65,54.92,8.216323853
400,2000,5000,1000,70,55.33,7.087584972
400,2000,5000,1000,75,61.27,6.406577587
400,2000,5000,1000,80,62.94,5.302875519
400,2000,5000,5000,15,12.43,12.93367767
400,2000,5000,5000,20,21.8,12.46783066
400,2000,5000,5000,25,27,12.08858299
400,2000,5000,5000,30,23.39,11.70029926
400,2000,5000,5000,35,30.21,11.43173981
400,2000,5000,5000,40,32.29,11.13757801
400,2000,5000,5000,45,41.42,10.70127773
400,2000,5000,5000,50,41.03,10.36907768
400,2000,5000,5000,55,48.49,10.09487724
400,2000,5000,5000,60,52.09,9.53243351
400,2000,5000,5000,65,49.96,9.169510841
400,2000,5000,5000,70,58.85,8.819901466
400,2000,5000,5000,75,58.85,8.392020226
400,2000,5000,5000,80,67.79,7.608018875
400,2000,5000,9000,15,15.38,12.93919277
400,2000,5000,9000,20,22.26,12.44394493
400,2000,5000,9000,25,20.63,12.10011101
400,2000,5000,9000,30,24.54,11.93466663
400,2000,5000,9000,35,31.17,11.65549755
400,2000,5000,9000,40,39.04,11.40392303
400,2000,5000,9000,45,37.7,10.79587078
400,2000,5000,9000,50,38.04,10.43124676
400,2000,5000,9000,55,45.69,10.17589951
400,2000,5000,9000,60,47.5,9.736525536
400,2000,5000,9000,65,53.32,9.431361198
400,2000,5000,9000,70,56.98,9.106753349
400,2000,5000,9000,75,59.85,8.668183327
400,2000,5000,9000,80,62.27,7.654409409
400,2000,5000,13000,15,12.79,13.05360985
400,2000,5000,13000,20,21.62,12.65836811
400,2000,5000,13000,25,24.12,12.19746876
400,2000,5000,13000,30,24.49,11.94590378
400,2000,5000,13000,35,33.66,11.70800686
400,2000,5000,13000,40,30.09,11.46234226
400,2000,5000,13000,45,40.85,10.91211128
400,2000,5000,13000,50,44.2,10.50819397
400,2000,5000,13000,55,49.01,10.1605196
400,2000,5000,13000,60,48.51,9.750332832
400,2000,5000,13000,65,55.04,9.348492622
400,2000,5000,13000,70,60.36,9.125945091
400,2000,5000,13000,75,65.71,8.720023155
400,2000,5000,13000,80,64.6,7.526125908
400,2000,5000,17000,15,11.87,13.02794456
400,2000,5000,17000,20,20.27,12.66269207
400,2000,5000,17000,25,24.9,12.18064785
400,2000,5000,17000,30,31.45,11.95120335
400,2000,5000,17000,35,35.24,11.71741295
400,2000,5000,17000,40,34.65,11.46300983
400,2000,5000,17000,45,39.26,10.906744
400,2000,5000,17000,50,42.32,10.50192738
400,2000,5000,17000,55,48.72,10.15465736
400,2000,5000,17000,60,49.35,9.748921394
400,2000,5000,17000,65,55.55,9.347697258
400,2000,5000,17000,70,54.29,9.108967781
400,2000,5000,17000,75,61.19,8.721233368
400,2000,5000,17000,80,69.94,7.516239643
400,2000,9000,1000,15,13.29,12.56223202
400,2000,9000,1000,20,20.58,12.11265087
400,2000,9000,1000,25,23.9,11.80753613
400,2000,9000,1000,30,29.67,11.5355711
400,2000,9000,1000,35,33.42,10.88427258
400,2000,9000,1000,40,37.24,10.61412334
400,2000,9000,1000,45,36.2,10.02625847
400,2000,9000,1000,50,39.32,9.49554348
400,2000,9000,1000,55,47.09,9.115321159
400,2000,9000,1000,60,51.24,8.462296486
400,2000,9000,1000,65,56.12,8.270933151
400,2000,9000,1000,70,51.51,7.166768551
400,2000,9000,1000,75,55.58,6.511758327
400,2000,9000,1000,80,64.96,5.3927598
400,2000,9000,5000,15,19.71,12.85301399
400,2000,9000,5000,20,24.22,12.44353867
400,2000,9000,5000,25,25.47,12.03910732
400,2000,9000,5000,30,26.09,11.68084812
400,2000,9000,5000,35,26.48,11.42485905
400,2000,9000,5000,40,35.59,11.1162653
400,2000,9000,5000,45,41.73,10.70201492
400,2000,9000,5000,50,41.19,10.36225128
400,2000,9000,5000,55,47.44,10.09622002
400,2000,9000,5000,60,53.28,9.546657562
400,2000,9000,5000,65,48.46,9.231116295
400,2000,9000,5000,70,59.71,8.900485039
400,2000,9000,5000,75,58.43,8.501400948
400,2000,9000,5000,80,63,7.701177597
400,2000,9000,9000,15,12.56,12.86258602
400,2000,9000,9000,20,20.16,12.35864162
400,2000,9000,9000,25,24.26,11.96842957
400,2000,9000,9000,30,30.28,11.81320953
400,2000,9000,9000,35,27.8,11.55130005
400,2000,9000,9000,40,30.64,11.32833576
400,2000,9000,9000,45,42.31,10.76879406
400,2000,9000,9000,50,43.55,10.41453743
400,2000,9000,9000,55,43.51,10.19281387
400,2000,9000,9000,60,53.98,9.759008408
400,2000,9000,9000,65,50.03,9.468915939
400,2000,9000,9000,70,56.96,9.173932076
400,2000,9000,9000,75,58.64,8.774910927
400,2000,9000,9000,80,62.4,7.765731335
400,2000,9000,13000,15,11.79,12.88370609
400,2000,9000,13000,20,23.5,12.47731304
400,2000,9000,13000,25,28.21,12.02248287
400,2000,9000,13000,30,29.73,11.7901516
400,2000,9000,13000,35,28.28,11.55456924
400,2000,9000,13000,40,34.87,11.27128506
400,2000,9000,13000,45,37.66,10.78489399
400,2000,9000,13000,50,43.83,10.36079407
400,2000,9000,13000,55,48.09,10.07185268
400,2000,9000,13000,60,49.69,9.646238327
400,2000,9000,13000,65,51.7,9.276154518
400,2000,9000,13000,70,61.4,9.090297699
400,2000,9000,13000,75,58.69,8.772829056
400,2000,9000,13000,80,64.3,7.698007107
400,2000,9000,17000,15,17.13,12.8626318
400,2000,9000,17000,20,18.42,12.47986507
400,2000,9000,17000,25,25.52,12.00345325
400,2000,9000,17000,30,29.3,11.79365253
400,2000,9000,17000,35,37.23,11.56009483
400,2000,9000,17000,40,34,11.2752142
400,2000,9000,17000,45,44.58,10.78339863
400,2000,9000,17000,50,45.13,10.35836315
400,2000,9000,17000,55,45.04,10.065341
400,2000,9000,17000,60,51.71,9.645760536
400,2000,9000,17000,65,56.66,9.276537895
400,2000,9000,17000,70,61,9.074417114
400,2000,9000,17000,75,57.79,8.774811745
400,2000,9000,17000,80,67.11,7.684399128
400,2000,13000,1000,15,15.67,12.63713074
400,2000,13000,1000,20,23.49,12.1785059
400,2000,13000,1000,25,21.06,11.84208012
400,2000,13000,1000,30,29.94,11.53578568
400,2000,13000,1000,35,31.77,10.84740448
400,2000,13000,1000,40,32.97,10.5897274
400,2000,13000,1000,45,39.57,10.02143192
400,2000,13000,1000,50,43.16,9.544120789
400,2000,13000,1000,55,47.48,9.161003113
400,2000,13000,1000,60,51.66,8.541800499
400,2000,13000,1000,65,54.79,8.300001144
400,2000,13000,1000,70,60.33,7.188570023
400,2000,13000,1000,75,61.98,6.553895473
400,2000,13000,1000,80,68.48,5.509244919
400,2000,13000,5000,15,17.76,12.90729904
400,2000,13000,5000,20,18.14,12.50168419
400,2000,13000,5000,25,23.21,12.0792551
400,2000,13000,5000,30,28.35,11.69354248
400,2000,13000,5000,35,33.62,11.39826488
400,2000,13000,5000,40,30.95,11.10311031
400,2000,13000,5000,45,36.75,10.69844341
400,2000,13000,5000,50,45.02,10.40320206
400,2000,13000,5000,55,43.06,10.14881706
400,2000,13000,5000,60,46.37,9.636015892
400,2000,13000,5000,65,54.19,9.2523489
400,2000,13000,5000,70,62.26,8.90964222
400,2000,13000,5000,75,61.61,8.556667328
400,2000,13000,5000,80,69.18,7.834482193
400,2000,13000,9000,15,20.2,12.92892075
400,2000,13000,9000,20,18.22,12.43416214
400,2000,13000,9000,25,27.65,12.01265144
400,2000,13000,9000,30,27.97,11.82919025
400,2000,13000,9000,35,34.96,11.53080273
400,2000,13000,9000,40,38.12,11.32386017
400,2000,13000,9000,45,37.79,10.76749134
400,2000,13000,9000,50,39.3,10.46015167
400,2000,13000,9000,55,51.53,10.25283718
400,2000,13000,9000,60,47.06,9.858509064
400,2000,13000,9000,65,59.07,9.496009827
400,2000,13000,9000,70,61.75,9.186510086
400,2000,13000,9000,75,64.14,8.832978249
400,2000,13000,9000,80,70.45,7.908269405
400,2000,13000,13000,15,22.17,12.98737335
400,2000,13000,13000,20,24.3,12.54747677
400,2000,13000,13000,25,23.66,12.06281853
400,2000,13000,13000,30,31.66,11.87106037
400,2000,13000,13000,35,27.64,11.59380341
400,2000,13000,13000,40,36.62,11.31797981
400,2000,13000,13000,45,39.55,10.86228943
400,2000,13000,13000,50,45.48,10.3992281
400,2000,13000,13000,55,49.22,10.14406204
400,2000,13000,13000,60,52.1,9.716734886
400,2000,13000,13000,65,58.22,9.282644272
400,2000,13000,13000,70,63.15,9.062976837
400,2000,13000,13000,75,58.58,8.764190674
400,2000,13000,13000,80,63.59,7.815627575
400,2000,13000,17000,15,13.35,12.92589664
400,2000,13000,17000,20,25.69,12.55676556
400,2000,13000,17000,25,26.21,12.05195045
400,2000,13000,17000,30,33.5,11.88022232
400,2000,13000,17000,35,30.31,11.58835411
400,2000,13000,17000,40,32.48,11.31605148
400,2000,13000,17000,45,43.84,10.85857677
400,2000,13000,17000,50,48.44,10.39735794
400,2000,13000,17000,55,46.12,10.14199829
400,2000,13000,17000,60,50.93,9.7222929
400,2000,13000,17000,65,52,9.28042984
400,2000,13000,17000,70,63.81,9.050992966
400,2000,13000,17000,75,61.14,8.76198101
400,2000,13000,17000,80,66.78,7.81055212
400,2000,17000,1000,15,12.47,12.71171761
400,2000,17000,1000,20,24.12,12.19574165
400,2000,17000,1000,25,20.36,11.84144211
400,2000,17000,1000,30,27.29,11.53490543
400,2000,17000,1000,35,33.2,10.87018013
400,2000,17000,1000,40,37.68,10.59712124
400,2000,17000,1000,45,43.46,10.04202747
400,2000,17000,1000,50,41.94,9.558336258
400,2000,17000,1000,55,48.92,9.173621178
400,2000,17000,1000,60,46.8,8.537643433
400,2000,17000,1000,65,53.15,8.309671402
400,2000,17000,1000,70,53.74,7.169836044
400,2000,17000,1000,75,61.39,6.554675102
400,2000,17000,1000,80,64.33,5.519927979
400,2000,17000,5000,15,21.62,12.95770359
400,2000,17000,5000,20,16.18,12.51178741
400,2000,17000,5000,25,23.31,12.0782423
400,2000,17000,5000,30,27.78,11.69355679
400,2000,17000,5000,35,36.61,11.39937592
400,2000,17000,5000,40,39.4,11.10739422
400,2000,17000,5000,45,35.59,10.7129879
400,2000,17000,5000,50,45.21,10.41964912
400,2000,17000,5000,55,47.54,10.16304874
400,2000,17000,5000,60,55.63,9.636435509
400,2000,17000,5000,65,53.19,9.258114815
400,2000,17000,5000,70,57.33,8.891901016
400,2000,17000,5000,75,59,8.560189247
400,2000,17000,5000,80,62.07,7.864510536
400,2000,17000,9000,15,21.18,12.97868061
400,2000,17000,9000,20,21,12.44368172
400,2000,17000,9000,25,26.83,12.01105499
400,2000,17000,9000,30,30.37,11.82927513
400,2000,17000,9000,35,33.67,11.53198051
400,2000,17000,9000,40,31.66,11.32844639
400,2000,17000,9000,45,43.07,10.7823391
400,2000,17000,9000,50,41.39,10.47690105
400,2000,17000,9000,55,43.96,10.26737022
400,2000,17000,9000,60,52.1,9.859230042
400,2000,17000,9000,65,50.89,9.50207901
400,2000,17000,9000,70,61.6,9.168413162
400,2000,17000,9000,75,59.77,8.836148262
400,2000,17000,9000,80,63.61,7.937947273
400,2000,17000,13000,15,22,13.00355721
400,2000,17000,13000,20,20.34,12.57263374
400,2000,17000,13000,25,22.28,12.08023071
400,2000,17000,13000,30,33.56,11.90008545
400,2000,17000,13000,35,28.33,11.58784676
400,2000,17000,13000,40,40.63,11.32605839
400,2000,17000,13000,45,37.25,10.86463642
400,2000,17000,13000,50,40.85,10.39386082
400,2000,17000,13000,55,45.81,10.16612053
400,2000,17000,13000,60,48.79,9.743914604
400,2000,17000,13000,65,57.41,9.291022301
400,2000,17000,13000,70,54.81,9.061522484
400,2000,17000,13000,75,58.45,8.783354759
400,2000,17000,13000,80,69.95,7.82920599
400,2000,17000,17000,15,16.28,12.93844032
400,2000,17000,17000,20,20.89,12.57844639
400,2000,17000,17000,25,23.14,12.06474113
400,2000,17000,17000,30,25.67,11.90103054
400,2000,17000,17000,35,36.32,11.58539963
400,2000,17000,17000,40,37.91,11.32445431
400,2000,17000,17000,45,43.86,10.86857891
400,2000,17000,17000,50,44.91,10.39812279
400,2000,17000,17000,55,51.68,10.16409588
400,2000,17000,17000,60,52.78,9.749465942
400,2000,17000,17000,65,52.49,9.285108566
400,2000,17000,17000,70,60.19,9.045230865
400,2000,17000,17000,75,68.35,8.78295517
400,2000,17000,17000,80,63.08,7.830536842
400,3000,1000,1000,15,16.48,16.18361092
400,3000,1000,1000,20,21.07,15.6586647
400,3000,1000,1000,25,21.36,14.83547688
400,3000,1000,1000,30,24.48,14.45002174
400,3000,1000,1000,35,33.29,13.49788761
400,3000,1000,1000,40,28.01,13.35361671
400,3000,1000,1000,45,35.94,13.02458572
400,3000,1000,1000,50,38.92,12.73303699
400,3000,1000,1000,55,45.51,12.4302187
400,3000,1000,1000,60,47.3,11.87205124
400,3000,1000,1000,65,55.25,11.11696625
400,3000,1000,1000,70,50.63,10.27345943
400,3000,1000,1000,75,54.46,9.825454712
400,3000,1000,1000,80,63.48,9.368983269
400,3000,1000,5000,15,9.91,15.96851063
400,3000,1000,5000,20,15.75,15.40166187
400,3000,1000,5000,25,23.08,15.05086327
400,3000,1000,5000,30,25.98,14.50481987
400,3000,1000,5000,35,27.5,13.80393219
400,3000,1000,5000,40,37.95,13.60536098
400,3000,1000,5000,45,37.06,13.47157478
400,3000,1000,5000,50,40.04,13.08131504
400,3000,1000,5000,55,45.3,12.63399887
400,3000,1000,5000,60,43.99,12.10923386
400,3000,1000,5000,65,53.77,11.61389923
400,3000,1000,5000,70,59.03,10.79455662
400,3000,1000,5000,75,60.76,10.20445156
400,3000,1000,5000,80,65.69,9.61229229
400,3000,1000,9000,15,17.06,15.78824329
400,3000,1000,9000,20,15.75,15.36524105
400,3000,1000,9000,25,21.87,15.0340519
400,3000,1000,9000,30,23.38,14.47671318
400,3000,1000,9000,35,28.24,13.81300163
400,3000,1000,9000,40,33.13,13.50332642
400,3000,1000,9000,45,36.51,13.39169979
400,3000,1000,9000,50,37.05,12.97361374
400,3000,1000,9000,55,44.12,12.49764729
400,3000,1000,9000,60,50.25,12.10576916
400,3000,1000,9000,65,51.09,11.63609219
400,3000,1000,9000,70,52.63,10.87958717
400,3000,1000,9000,75,64.08,10.36384964
400,3000,1000,9000,80,59.27,9.461964607
400,3000,1000,13000,15,18.77,15.84797478
400,3000,1000,13000,20,15.13,15.48293209
400,3000,1000,13000,25,18.92,15.07219124
400,3000,1000,13000,30,29.09,14.44917774
400,3000,1000,13000,35,33.57,13.84588909
400,3000,1000,13000,40,34.76,13.5472002
400,3000,1000,13000,45,38.81,13.4711256
400,3000,1000,13000,50,42.32,13.00162125
400,3000,1000,13000,55,43.75,12.41978741
400,3000,1000,13000,60,45.42,12.07084751
400,3000,1000,13000,65,51.49,11.51778889
400,3000,1000,13000,70,58.35,10.8843708
400,3000,1000,13000,75,62.95,10.43717766
400,3000,1000,13000,80,67.88,9.329694748
400,3000,1000,17000,15,18.26,15.81481934
400,3000,1000,17000,20,24.48,15.47536659
400,3000,1000,17000,25,24.55,15.05636311
400,3000,1000,17000,30,25.82,14.45662594
400,3000,1000,17000,35,31.83,13.85375404
400,3000,1000,17000,40,31.93,13.54798603
400,3000,1000,17000,45,40.12,13.47202301
400,3000,1000,17000,50,39.54,13.0002737
400,3000,1000,17000,55,42.13,12.42347622
400,3000,1000,17000,60,53.25,12.06416798
400,3000,1000,17000,65,52.23,11.50891781
400,3000,1000,17000,70,59.93,10.87079906
400,3000,1000,17000,75,61.79,10.44867516
400,3000,1000,17000,80,67.87,9.329024315
400,3000,5000,1000,15,17.9,16.23867035
400,3000,5000,1000,20,22.95,15.60600567
400,3000,5000,1000,25,25.13,14.75320053
400,3000,5000,1000,30,26.84,14.24264336
400,3000,5000,1000,35,30.88,13.47327328
400,3000,5000,1000,40,28.46,13.28710079
400,3000,5000,1000,45,41.24,12.86889839
400,3000,5000,1000,50,43.99,12.49460316
400,3000,5000,1000,55,42.12,12.04103279
400,3000,5000,1000,60,45,11.57007027
400,3000,5000,1000,65,53.98,10.76217365
400,3000,5000,1000,70,53.79,9.977975845
400,3000,5000,1000,75,57.85,9.59300518
400,3000,5000,1000,80,58.26,9.273679733
400,3000,5000,5000,15,18.75,15.67474937
